"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SODTBUS","199313","60.104","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199401","3.345","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199402","3.606","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199403","4.968","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199404","5.476","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199405","6.045","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199406","6.1","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199407","6.403","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199408","6.337","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199409","5.78","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199410","5.267","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199411","4.321","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199412","4.101","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199413","61.749","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199501","3.397","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199502","3.662","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199503","5.045","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199504","5.56","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199505","6.138","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199506","6.194","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199507","6.502","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199508","6.434","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199509","5.869","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199510","5.349","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199511","4.387","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199512","4.165","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199513","62.701","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199601","3.428","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199602","3.695","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199603","5.091","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199604","5.611","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199605","6.194","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199606","6.25","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199607","6.561","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199608","6.493","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199609","5.922","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199610","5.397","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199611","4.427","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199612","4.203","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199613","63.274","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199701","3.382","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199702","3.646","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199703","5.023","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199704","5.536","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199705","6.112","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199706","6.167","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199707","6.474","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199708","6.406","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199709","5.843","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199710","5.325","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199711","4.368","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199712","4.146","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199713","62.428","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199801","3.345","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199802","3.605","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199803","4.968","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199804","5.475","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199805","6.044","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199806","6.099","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199807","6.402","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199808","6.336","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199809","5.779","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199810","5.267","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199811","4.32","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199812","4.101","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199813","61.741","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199901","3.268","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199902","3.523","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199903","4.853","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199904","5.349","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199905","5.905","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199906","5.958","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199907","6.255","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199908","6.19","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199909","5.646","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199910","5.146","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199911","4.221","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199912","4.006","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","199913","60.321","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200001","3.124","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200002","3.367","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200003","4.64","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200004","5.114","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200005","5.645","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200006","5.696","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200007","5.98","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200008","5.918","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200009","5.397","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200010","4.919","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200011","4.035","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200012","3.83","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200013","57.665","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200101","2.986","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200102","3.219","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200103","4.435","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200104","4.888","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200105","5.396","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200106","5.444","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200107","5.715","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200108","5.656","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200109","5.159","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200110","4.702","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200111","3.857","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200112","3.661","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200113","55.116","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200201","2.884","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200202","3.109","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200203","4.283","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200204","4.721","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200205","5.212","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200206","5.259","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200207","5.52","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200208","5.463","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200209","4.983","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200210","4.541","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200211","3.725","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200212","3.536","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200213","53.235","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200301","2.803","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200302","3.022","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200303","4.164","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200304","4.589","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200305","5.066","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200306","5.112","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200307","5.366","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200308","5.31","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200309","4.843","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200310","4.414","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200311","3.621","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200312","3.437","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200313","51.748","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200401","2.766","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200402","2.982","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200403","4.108","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200404","4.528","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200405","4.999","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200406","5.044","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200407","5.295","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200408","5.24","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200409","4.779","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200410","4.355","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200411","3.573","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200412","3.391","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200413","51.058","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200501","2.712","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200502","2.923","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200503","4.028","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200504","4.439","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200505","4.901","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200506","4.945","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200507","5.191","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200508","5.137","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200509","4.686","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200510","4.27","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200511","3.503","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200512","3.325","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200513","50.062","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200601","2.837","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200602","3.058","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200603","4.213","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200604","4.643","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200605","5.126","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200606","5.172","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200607","5.43","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200608","5.373","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
"SODTBUS","200609","4.901","6","Small-Scale Solar Energy Consumption: Total","Trillion Btu"
